"","x"
"10411","no"
"10412","no"
"10413","no"
"10414","no"
"10415","no"
"10416","no"
"10417","yes"
"10418","no"
"10419","no"
"10420","no"
"10421","no"
"10422","no"
"10423","no"
"10424","no"
"10425","yes"
"10426","no"
"10427","no"
"10428","no"
"10429","no"
"10430","no"
"10431","yes"
"10432","yes"
"10433","no"
"10434","no"
"10435","no"
"10436","no"
"10437","no"
"10438","no"
"10439","no"
"10440","yes"
"10441","no"
"10442","no"
"10443","no"
"10444","no"
"10445","no"
"10446","no"
"10447","yes"
"10448","no"
"10449","no"
"10450","no"
"10451","yes"
"10452","yes"
"10453","no"
"10454","no"
"10455","no"
"10456","no"
"10457","no"
"10458","no"
"10459","no"
"10460","no"
"10461","yes"
"10462","no"
"10463","no"
"10464","no"
"10465","no"
"10466","no"
"10467","no"
"10468","no"
"10469","no"
"10470","no"
"10471","no"
"10472","no"
"10473","yes"
"10474","no"
"10475","yes"
"10476","no"
"10477","yes"
"10478","no"
"10479","no"
"10480","yes"
"10481","no"
"10482","no"
"10483","yes"
"10484","no"
"10485","no"
"10486","no"
"10487","no"
"10488","no"
"10489","yes"
"10490","no"
"10491","no"
"10492","no"
"10493","no"
"10494","no"
"10495","no"
"10496","no"
"10497","no"
"10498","no"
"10499","no"
"10500","no"
"10501","no"
"10502","no"
"10503","yes"
"10504","no"
"10505","no"
"10506","no"
"10507","no"
"10508","no"
"10509","no"
"10510","no"
"10511","no"
"10512","no"
"10513","no"
"10514","no"
"10515","no"
"10516","no"
"10517","no"
"10518","no"
"10519","yes"
"10520","yes"
"10521","no"
"10522","no"
"10523","no"
"10524","no"
"10525","yes"
"10526","yes"
"10527","no"
"10528","no"
"10529","no"
"10530","yes"
"10531","yes"
"10532","no"
"10533","no"
"10534","no"
"10535","no"
"10536","no"
"10537","no"
"10538","no"
"10539","no"
"10540","no"
"10541","yes"
"10542","no"
"10543","no"
"10544","no"
"10545","no"
"10546","no"
"10547","no"
"10548","no"
"10549","no"
"10550","no"
"10551","no"
"10552","yes"
"10553","no"
"10554","no"
"10555","no"
"10556","no"
"10557","no"
"10558","no"
"10559","no"
"10560","no"
"10561","no"
"10562","yes"
"10563","no"
"10564","no"
"10565","no"
"10566","no"
"10567","no"
"10568","no"
"10569","no"
"10570","no"
"10571","no"
"10572","no"
"10573","no"
"10574","no"
"10575","no"
"10576","no"
"10577","no"
"10578","no"
"10579","no"
"10580","no"
"10581","no"
"10582","no"
"10583","no"
"10584","no"
"10585","no"
"10586","no"
"10587","no"
"10588","no"
"10589","no"
"10590","no"
"10591","no"
"10592","yes"
"10593","no"
"10594","no"
"10595","no"
"10596","no"
"10597","no"
"10598","no"
"10599","no"
"10600","no"
"10601","no"
"10602","no"
"10603","no"
"10604","yes"
"10605","yes"
"10606","no"
"10607","no"
"10608","no"
"10609","no"
"10610","yes"
"10611","no"
"10612","no"
"10613","no"
"10614","no"
"10615","no"
"10616","no"
"10617","no"
"10618","no"
"10619","no"
"10620","yes"
"10621","no"
"10622","no"
"10623","no"
"10624","no"
"10625","no"
"10626","no"
"10627","no"
"10628","no"
"10629","no"
"10630","yes"
"10631","no"
"10632","no"
"10633","no"
"10634","no"
"10635","no"
"10636","no"
"10637","no"
"10638","no"
"10639","no"
"10640","no"
"10641","no"
"10642","no"
"10643","yes"
"10644","no"
"10645","no"
"10646","no"
"10647","no"
"10648","no"
"10649","no"
"10650","no"
"10651","no"
"10652","yes"
"10653","no"
"10654","no"
"10655","no"
"10656","no"
"10657","no"
"10658","no"
"10659","no"
"10660","no"
"10661","no"
"10662","no"
"10663","no"
"10664","no"
"10665","no"
"10666","no"
"10667","yes"
"10668","no"
"10669","yes"
"10670","no"
"10671","no"
"10672","no"
"10673","no"
"10674","no"
"10675","no"
"10676","yes"
"10677","no"
"10678","no"
"10679","no"
"10680","no"
"10681","no"
"10682","no"
"10683","no"
"10684","no"
"10685","no"
"10686","yes"
"10687","no"
"10688","no"
"10689","no"
"10690","no"
"10691","no"
"10692","no"
"10693","no"
"10694","no"
"10695","yes"
"10696","no"
"10697","no"
"10698","no"
"10699","no"
"10700","yes"
"10701","no"
"10702","no"
"10703","no"
"10704","yes"
"10705","no"
"10706","no"
"10707","no"
"10708","no"
"10709","no"
"10710","no"
"10711","no"
"10712","no"
"10713","no"
"10714","no"
"10715","no"
"10716","no"
"10717","no"
"10718","no"
"10719","no"
"10720","no"
"10721","no"
"10722","no"
"10723","no"
"10724","yes"
"10725","no"
"10726","no"
"10727","no"
"10728","no"
"10729","no"
"10730","no"
"10731","yes"
"10732","no"
"10733","no"
"10734","no"
"10735","no"
"10736","no"
"10737","yes"
"10738","no"
"10739","yes"
"10740","no"
"10741","no"
"10742","no"
"10743","no"
"10744","no"
"10745","no"
"10746","no"
"10747","no"
"10748","no"
"10749","no"
"10750","no"
"10751","no"
"10752","no"
"10753","no"
"10754","no"
"10755","no"
"10756","no"
"10757","no"
"10758","no"
"10759","no"
"10760","no"
"10761","no"
"10762","yes"
"10763","no"
"10764","no"
"10765","no"
"10766","no"
"10767","no"
"10768","no"
"10769","no"
"10770","no"
"10771","no"
"10772","no"
"10773","yes"
"10774","yes"
"10775","no"
"10776","yes"
"10777","no"
"10778","yes"
"10779","no"
"10780","no"
"10781","no"
"10782","no"
"10783","no"
"10784","no"
"10785","no"
"10786","no"
"10787","no"
"10788","no"
"10789","no"
"10790","no"
"10791","no"
"10792","no"
"10793","no"
"10794","no"
"10795","no"
"10796","no"
"10797","no"
"10798","no"
"10799","no"
"10800","no"
"10801","no"
"10802","no"
"10803","no"
"10804","no"
"10805","no"
"10806","no"
"10807","no"
"10808","no"
"10809","no"
"10810","no"
"10811","no"
"10812","no"
"10813","no"
"10814","no"
"10815","no"
"10816","no"
"10817","no"
"10818","no"
"10819","no"
"10820","no"
"10821","no"
"10822","no"
"10823","no"
"10824","no"
"10825","no"
"10826","no"
"10827","no"
"10828","no"
"10829","no"
"10830","yes"
"10831","no"
"10832","no"
"10833","no"
"10834","no"
"10835","no"
"10836","no"
"10837","no"
"10838","no"
"10839","no"
"10840","no"
"10841","no"
"10842","no"
"10843","no"
"10844","no"
"10845","no"
"10846","no"
"10847","no"
"10848","no"
"10849","no"
"10850","no"
"10851","no"
"10852","yes"
"10853","no"
"10854","no"
"10855","no"
"10856","no"
"10857","no"
"10858","no"
"10859","no"
"10860","no"
"10861","no"
"10862","no"
"10863","no"
"10864","no"
"10865","no"
"10866","yes"
"10867","no"
"10868","no"
"10869","no"
"10870","no"
"10871","yes"
"10872","no"
"10873","no"
"10874","no"
"10875","no"
"10876","no"
"10877","no"
"10878","no"
"10879","no"
"10880","no"
"10881","no"
"10882","no"
"10883","no"
"10884","no"
"10885","no"
"10886","no"
"10887","yes"
"10888","no"
"10889","no"
"10890","no"
"10891","no"
"10892","no"
"10893","yes"
"10894","no"
"10895","yes"
"10896","no"
"10897","no"
"10898","no"
"10899","no"
"10900","no"
"10901","no"
"10902","no"
"10903","no"
"10904","no"
"10905","no"
"10906","no"
"10907","no"
"10908","no"
"10909","no"
"10910","no"
"10911","no"
"10912","no"
"10913","no"
"10914","no"
"10915","no"
"10916","no"
"10917","no"
"10918","no"
"10919","no"
"10920","yes"
"10921","no"
"10922","yes"
"10923","no"
"10924","no"
"10925","no"
"10926","no"
"10927","no"
"10928","no"
"10929","no"
"10930","no"
"10931","no"
"10932","no"
"10933","no"
"10934","no"
"10935","no"
"10936","no"
"10937","no"
"10938","no"
"10939","no"
"10940","no"
"10941","no"
"10942","no"
"10943","no"
"10944","no"
"10945","no"
"10946","no"
"10947","no"
"10948","no"
"10949","no"
"10950","no"
"10951","yes"
"10952","yes"
"10953","no"
"10954","no"
"10955","no"
"10956","no"
"10957","yes"
"10958","no"
"10959","yes"
"10960","no"
"10961","no"
"10962","no"
"10963","yes"
"10964","no"
"10965","no"
"10966","no"
"10967","no"
"10968","yes"
"10969","no"
"10970","yes"
"10971","no"
"10972","no"
"10973","no"
"10974","no"
"10975","no"
"10976","no"
"10977","no"
"10978","no"
"10979","no"
"10980","yes"
"10981","no"
"10982","no"
"10983","yes"
"10984","no"
"10985","no"
"10986","no"
"10987","no"
"10988","no"
"10989","yes"
"10990","no"
"10991","yes"
"10992","no"
"10993","no"
"10994","no"
"10995","no"
"10996","no"
"10997","no"
"10998","no"
"10999","no"
"11000","no"
"11001","no"
"11002","no"
"11003","no"
"11004","no"
"11005","no"
"11006","yes"
"11007","no"
"11008","no"
"11009","yes"
"11010","no"
"11011","no"
"11012","no"
"11013","no"
"11014","no"
"11015","no"
"11016","no"
"11017","no"
"11018","no"
"11019","no"
"11020","no"
"11021","no"
"11022","no"
"11023","no"
"11024","no"
"11025","no"
"11026","yes"
"11027","no"
"11028","no"
"11029","no"
"11030","no"
"11031","no"
"11032","no"
"11033","no"
"11034","no"
"11035","yes"
"11036","no"
"11037","no"
"11038","yes"
"11039","no"
"11040","no"
"11041","yes"
"11042","no"
"11043","no"
"11044","no"
"11045","no"
"11046","no"
"11047","yes"
"11048","no"
"11049","yes"
"11050","no"
"11051","no"
"11052","no"
"11053","no"
"11054","yes"
"11055","no"
"11056","no"
"11057","no"
"11058","no"
"11059","no"
"11060","no"
"11061","no"
"11062","no"
"11063","no"
"11064","no"
"11065","no"
"11066","no"
"11067","no"
"11068","no"
"11069","yes"
"11070","yes"
"11071","no"
"11072","no"
"11073","no"
"11074","no"
"11075","yes"
"11076","no"
"11077","yes"
"11078","no"
"11079","no"
"11080","no"
"11081","yes"
"11082","no"
"11083","no"
"11084","no"
"11085","no"
"11086","no"
"11087","no"
"11088","no"
"11089","no"
"11090","no"
"11091","no"
"11092","no"
"11093","no"
"11094","no"
"11095","no"
"11096","no"
"11097","no"
"11098","no"
"11099","no"
"11100","no"
"11101","no"
"11102","no"
"11103","no"
"11104","no"
"11105","no"
"11106","no"
"11107","no"
"11108","no"
"11109","no"
"11110","no"
"11111","no"
"11112","no"
"11113","yes"
"11114","no"
"11115","no"
"11116","no"
"11117","no"
"11118","no"
"11119","no"
"11120","no"
"11121","yes"
"11122","yes"
"11123","no"
"11124","no"
"11125","no"
"11126","no"
"11127","no"
"11128","yes"
"11129","no"
"11130","no"
"11131","no"
"11132","no"
"11133","no"
"11134","no"
"11135","no"
"11136","no"
"11137","no"
"11138","no"
"11139","no"
"11140","no"
"11141","no"
"11142","no"
"11143","no"
"11144","no"
"11145","no"
"11146","no"
"11147","no"
"11148","no"
"11149","no"
"11150","no"
"11151","no"
"11152","no"
"11153","no"
"11154","no"
"11155","no"
"11156","no"
"11157","yes"
"11158","no"
"11159","no"
"11160","yes"
"11161","no"
"11162","no"
"11163","no"
"11164","no"
"11165","no"
"11166","no"
"11167","no"
"11168","no"
"11169","no"
"11170","no"
"11171","yes"
"11172","no"
"11173","no"
"11174","no"
"11175","no"
"11176","no"
"11177","no"
"11178","no"
"11179","no"
"11180","no"
"11181","yes"
"11182","no"
"11183","no"
"11184","no"
"11185","no"
"11186","no"
"11187","no"
"11188","no"
"11189","no"
"11190","no"
"11191","no"
"11192","no"
"11193","no"
"11194","no"
"11195","no"
"11196","no"
"11197","no"
"11198","no"
"11199","yes"
"11200","no"
"11201","no"
"11202","no"
"11203","no"
"11204","no"
"11205","no"
"11206","no"
"11207","no"
"11208","yes"
"11209","no"
"11210","no"
"11211","no"
"11212","no"
"11213","no"
"11214","no"
"11215","no"
"11216","no"
"11217","yes"
"11218","no"
"11219","no"
"11220","no"
"11221","no"
"11222","no"
"11223","no"
"11224","no"
"11225","no"
"11226","no"
"11227","no"
"11228","no"
"11229","no"
"11230","no"
"11231","no"
"11232","no"
"11233","no"
"11234","yes"
"11235","no"
"11236","no"
"11237","yes"
"11238","yes"
"11239","no"
"11240","no"
"11241","no"
"11242","no"
"11243","no"
"11244","no"
"11245","no"
"11246","no"
"11247","yes"
"11248","no"
"11249","no"
"11250","no"
"11251","no"
"11252","no"
"11253","no"
"11254","no"
"11255","no"
"11256","no"
"11257","no"
"11258","no"
"11259","no"
"11260","no"
"11261","no"
"11262","no"
"11263","no"
"11264","no"
"11265","no"
"11266","no"
"11267","no"
"11268","no"
"11269","no"
"11270","yes"
"11271","no"
"11272","no"
"11273","no"
"11274","no"
"11275","yes"
"11276","yes"
"11277","no"
"11278","no"
"11279","no"
"11280","no"
"11281","no"
"11282","no"
"11283","no"
"11284","no"
"11285","no"
"11286","no"
"11287","no"
"11288","no"
"11289","no"
"11290","no"
"11291","no"
"11292","no"
"11293","no"
"11294","no"
"11295","no"
"11296","yes"
"11297","no"
"11298","no"
"11299","no"
"11300","no"
"11301","no"
"11302","no"
"11303","no"
"11304","no"
"11305","no"
"11306","no"
"11307","no"
"11308","yes"
"11309","no"
"11310","no"
"11311","no"
"11312","no"
"11313","no"
"11314","no"
"11315","no"
"11316","no"
"11317","no"
"11318","no"
"11319","no"
"11320","no"
"11321","no"
"11322","no"
"11323","no"
"11324","no"
"11325","no"
"11326","no"
"11327","no"
"11328","no"
"11329","no"
"11330","no"
"11331","no"
"11332","no"
"11333","no"
"11334","no"
"11335","yes"
"11336","no"
"11337","no"
"11338","no"
"11339","no"
"11340","no"
"11341","no"
"11342","yes"
"11343","no"
"11344","no"
"11345","no"
"11346","no"
"11347","no"
"11348","no"
"11349","no"
"11350","no"
"11351","no"
"11352","no"
"11353","no"
"11354","yes"
"11355","no"
"11356","no"
"11357","no"
"11358","no"
"11359","no"
"11360","no"
"11361","no"
"11362","no"
"11363","yes"
"11364","no"
"11365","no"
"11366","no"
"11367","yes"
"11368","no"
"11369","no"
"11370","no"
"11371","no"
"11372","no"
"11373","no"
"11374","no"
"11375","no"
"11376","no"
"11377","no"
"11378","yes"
"11379","no"
"11380","no"
"11381","yes"
"11382","no"
"11383","yes"
"11384","no"
"11385","no"
"11386","no"
"11387","no"
"11388","no"
"11389","no"
"11390","no"
"11391","no"
"11392","yes"
"11393","no"
"11394","no"
"11395","no"
"11396","no"
"11397","yes"
"11398","no"
"11399","no"
"11400","no"
"11401","no"
"11402","no"
"11403","no"
"11404","no"
"11405","no"
"11406","no"
"11407","no"
"11408","no"
"11409","no"
"11410","no"
"11411","no"
"11412","no"
"11413","no"
"11414","no"
"11415","no"
"11416","no"
"11417","no"
"11418","no"
"11419","yes"
"11420","yes"
"11421","yes"
"11422","no"
"11423","no"
"11424","no"
"11425","no"
"11426","yes"
"11427","no"
"11428","no"
"11429","no"
"11430","no"
"11431","no"
"11432","no"
"11433","no"
"11434","no"
"11435","no"
"11436","no"
"11437","no"
"11438","no"
"11439","no"
"11440","no"
"11441","no"
"11442","no"
"11443","no"
"11444","no"
"11445","no"
"11446","no"
"11447","no"
"11448","no"
"11449","no"
"11450","no"
"11451","no"
"11452","yes"
"11453","no"
"11454","no"
"11455","no"
"11456","no"
"11457","no"
"11458","no"
"11459","no"
"11460","no"
"11461","no"
"11462","yes"
"11463","no"
"11464","no"
"11465","no"
"11466","no"
"11467","no"
"11468","no"
"11469","no"
"11470","no"
"11471","no"
"11472","no"
"11473","no"
"11474","no"
"11475","no"
"11476","no"
"11477","no"
"11478","no"
"11479","no"
"11480","no"
"11481","no"
"11482","no"
"11483","no"
"11484","no"
"11485","no"
"11486","no"
"11487","no"
"11488","no"
"11489","no"
"11490","no"
"11491","no"
"11492","no"
"11493","no"
"11494","no"
"11495","no"
"11496","no"
"11497","yes"
"11498","no"
"11499","no"
"11500","no"
"11501","no"
"11502","no"
"11503","no"
"11504","no"
"11505","yes"
"11506","no"
"11507","no"
"11508","no"
"11509","no"
"11510","yes"
"11511","no"
"11512","yes"
"11513","no"
"11514","no"
"11515","no"
"11516","no"
"11517","no"
"11518","no"
"11519","no"
"11520","no"
"11521","no"
"11522","no"
"11523","no"
"11524","no"
"11525","no"
"11526","no"
"11527","yes"
"11528","no"
"11529","no"
"11530","no"
"11531","no"
"11532","yes"
"11533","no"
"11534","no"
"11535","no"
"11536","no"
"11537","no"
"11538","no"
"11539","no"
"11540","no"
"11541","no"
"11542","no"
"11543","no"
"11544","no"
"11545","no"
"11546","no"
"11547","no"
"11548","no"
"11549","yes"
"11550","no"
"11551","no"
"11552","yes"
"11553","no"
"11554","no"
"11555","no"
"11556","no"
"11557","no"
"11558","no"
"11559","no"
"11560","no"
"11561","no"
"11562","yes"
"11563","no"
"11564","no"
"11565","no"
"11566","no"
"11567","no"
"11568","no"
"11569","no"
"11570","no"
"11571","no"
"11572","no"
"11573","no"
"11574","no"
"11575","no"
"11576","no"
"11577","no"
"11578","no"
"11579","no"
"11580","no"
"11581","no"
"11582","yes"
"11583","no"
"11584","no"
"11585","no"
"11586","yes"
"11587","no"
"11588","no"
"11589","no"
"11590","no"
"11591","no"
"11592","no"
"11593","no"
"11594","no"
"11595","no"
"11596","no"
"11597","no"
"11598","yes"
"11599","yes"
"11600","no"
"11601","no"
"11602","no"
"11603","no"
"11604","no"
"11605","no"
"11606","no"
"11607","no"
"11608","no"
"11609","no"
"11610","no"
"11611","no"
"11612","no"
"11613","yes"
"11614","no"
"11615","yes"
"11616","no"
"11617","no"
"11618","no"
"11619","no"
"11620","no"
"11621","no"
"11622","no"
"11623","no"
"11624","no"
"11625","no"
"11626","no"
"11627","no"
"11628","no"
"11629","no"
"11630","no"
"11631","no"
"11632","no"
"11633","no"
"11634","no"
"11635","no"
"11636","no"
"11637","no"
"11638","no"
"11639","no"
"11640","no"
"11641","no"
"11642","no"
"11643","no"
"11644","no"
"11645","no"
"11646","no"
"11647","no"
"11648","no"
"11649","no"
"11650","no"
"11651","no"
"11652","no"
"11653","yes"
"11654","no"
"11655","no"
"11656","no"
"11657","no"
"11658","no"
"11659","no"
"11660","no"
"11661","no"
"11662","yes"
"11663","no"
"11664","yes"
"11665","no"
"11666","no"
"11667","no"
"11668","no"
"11669","no"
"11670","no"
"11671","no"
"11672","no"
"11673","yes"
"11674","no"
"11675","no"
"11676","no"
"11677","no"
"11678","no"
"11679","no"
"11680","no"
"11681","no"
"11682","no"
"11683","no"
"11684","no"
"11685","no"
"11686","no"
"11687","no"
"11688","no"
"11689","yes"
"11690","no"
"11691","no"
"11692","no"
"11693","no"
"11694","no"
"11695","no"
"11696","no"
"11697","no"
"11698","no"
"11699","no"
"11700","no"
"11701","no"
"11702","no"
"11703","no"
"11704","yes"
"11705","no"
"11706","no"
"11707","no"
"11708","no"
"11709","no"
"11710","no"
"11711","no"
"11712","no"
"11713","no"
"11714","no"
"11715","no"
"11716","no"
"11717","no"
"11718","no"
"11719","no"
"11720","no"
"11721","no"
"11722","no"
"11723","no"
"11724","no"
"11725","no"
"11726","yes"
"11727","no"
"11728","no"
"11729","no"
"11730","no"
"11731","no"
"11732","no"
"11733","no"
"11734","yes"
"11735","yes"
"11736","no"
"11737","no"
"11738","no"
"11739","no"
"11740","no"
"11741","no"
"11742","no"
"11743","no"
"11744","no"
"11745","no"
"11746","no"
"11747","no"
"11748","no"
"11749","no"
"11750","no"
"11751","no"
"11752","no"
"11753","no"
"11754","yes"
"11755","no"
"11756","no"
"11757","no"
"11758","no"
"11759","no"
"11760","no"
"11761","no"
"11762","no"
"11763","no"
"11764","no"
"11765","no"
"11766","no"
"11767","no"
"11768","yes"
"11769","no"
"11770","no"
"11771","no"
"11772","no"
"11773","no"
"11774","no"
"11775","no"
"11776","no"
"11777","no"
"11778","yes"
"11779","no"
"11780","no"
"11781","no"
"11782","no"
"11783","no"
"11784","no"
"11785","no"
"11786","yes"
"11787","no"
"11788","no"
"11789","no"
"11790","no"
"11791","no"
"11792","no"
"11793","no"
"11794","no"
"11795","no"
"11796","no"
"11797","no"
"11798","no"
"11799","no"
"11800","no"
"11801","no"
"11802","no"
"11803","no"
"11804","yes"
"11805","no"
"11806","no"
"11807","yes"
"11808","no"
"11809","no"
"11810","no"
"11811","no"
"11812","no"
"11813","no"
"11814","no"
"11815","no"
"11816","no"
"11817","no"
"11818","no"
"11819","no"
"11820","no"
"11821","no"
"11822","no"
"11823","no"
"11824","no"
"11825","no"
"11826","no"
"11827","no"
"11828","no"
"11829","no"
"11830","no"
"11831","no"
"11832","no"
"11833","no"
"11834","no"
"11835","no"
"11836","no"
"11837","no"
"11838","no"
"11839","no"
"11840","no"
"11841","no"
"11842","no"
"11843","no"
"11844","no"
"11845","no"
"11846","no"
"11847","no"
"11848","no"
"11849","no"
"11850","yes"
"11851","no"
"11852","no"
"11853","yes"
"11854","no"
"11855","no"
"11856","no"
"11857","no"
"11858","no"
"11859","no"
"11860","no"
"11861","no"
"11862","no"
"11863","no"
"11864","no"
"11865","no"
"11866","no"
"11867","no"
"11868","no"
"11869","no"
"11870","no"
"11871","no"
"11872","no"
"11873","no"
"11874","no"
"11875","no"
"11876","no"
"11877","yes"
"11878","no"
"11879","no"
"11880","no"
"11881","no"
"11882","no"
"11883","yes"
"11884","no"
"11885","no"
"11886","no"
"11887","no"
"11888","no"
"11889","no"
"11890","no"
"11891","yes"
"11892","no"
"11893","no"
"11894","no"
"11895","no"
"11896","no"
"11897","no"
"11898","no"
"11899","yes"
"11900","no"
"11901","no"
"11902","no"
"11903","no"
"11904","no"
"11905","no"
"11906","no"
"11907","no"
"11908","no"
"11909","no"
"11910","no"
"11911","no"
"11912","no"
"11913","no"
"11914","no"
"11915","yes"
"11916","no"
"11917","no"
"11918","no"
"11919","no"
"11920","no"
"11921","no"
"11922","no"
"11923","no"
"11924","yes"
"11925","no"
"11926","no"
"11927","no"
"11928","no"
"11929","yes"
"11930","no"
"11931","no"
"11932","no"
"11933","no"
"11934","no"
"11935","no"
"11936","no"
"11937","no"
"11938","no"
"11939","yes"
"11940","no"
"11941","no"
"11942","no"
"11943","no"
"11944","no"
"11945","no"
"11946","yes"
"11947","no"
"11948","no"
"11949","no"
"11950","no"
"11951","no"
"11952","no"
"11953","no"
"11954","no"
"11955","no"
"11956","no"
"11957","no"
"11958","no"
"11959","no"
"11960","no"
"11961","no"
"11962","yes"
"11963","no"
"11964","no"
"11965","no"
"11966","no"
"11967","no"
"11968","no"
"11969","no"
"11970","yes"
"11971","no"
"11972","no"
"11973","no"
"11974","no"
"11975","no"
"11976","no"
"11977","no"
"11978","no"
"11979","no"
"11980","no"
"11981","no"
"11982","no"
"11983","no"
"11984","no"
"11985","no"
"11986","yes"
"11987","no"
"11988","no"
"11989","no"
"11990","yes"
"11991","no"
"11992","no"
"11993","no"
"11994","no"
"11995","no"
